row,user_id,block,block_trial,trial,technique,technique_id,command,number_of_encounter,frequency,method,method_id,ub,ub_id,time,errors
2141,2,11,41,701,disable,2,Strawberry,141.0,144,keyboard shortcut,1,hotkey_only,3,0.703,0
2142,2,11,42,702,disable,2,Strawberry,142.0,144,keyboard shortcut,1,hotkey_only,3,0.688,0
2143,2,11,43,703,disable,2,Pencil,70.0,72,keyboard shortcut,1,hotkey_only,3,1.125,0
2144,2,11,44,704,disable,2,Sweater,138.0,144,keyboard shortcut,1,hotkey_only,3,1.046,0
2145,2,11,45,705,disable,2,Sweater,139.0,144,keyboard shortcut,1,hotkey_only,3,0.64,0
2146,2,11,46,706,disable,2,Sweater,140.0,144,keyboard shortcut,1,hotkey_only,3,0.625,0
2147,2,11,47,707,disable,2,Sweater,141.0,144,keyboard shortcut,1,hotkey_only,3,0.547,0
2148,2,11,48,708,disable,2,Pencil,71.0,72,keyboard shortcut,1,hotkey_only,3,0.86,0
2149,2,11,49,709,disable,2,Dolphin,71.0,72,keyboard shortcut,1,hotkey_only,3,0.9840000000000001,0
2150,2,11,50,710,disable,2,Coat,34.0,36,keyboard shortcut,1,hotkey_only,3,2.2969999999999997,0
2151,2,11,51,711,disable,2,Sweater,142.0,144,keyboard shortcut,1,hotkey_only,3,1.0,1
2152,2,11,52,712,disable,2,Garlic,46.0,48,keyboard shortcut,1,hotkey_only,3,0.8440000000000001,0
2153,2,11,53,713,disable,2,Garlic,47.0,48,keyboard shortcut,1,hotkey_only,3,0.6409999999999999,0
2154,2,11,54,714,disable,2,Strawberry,143.0,144,keyboard shortcut,1,hotkey_only,3,1.015,0
2155,2,11,55,715,disable,2,Corn,23.0,24,keyboard shortcut,1,hotkey_menu_opened,2,3.484,0
2156,2,11,56,716,disable,2,Banana,35.0,36,keyboard shortcut,1,hotkey_only,3,1.328,0
2157,2,11,57,717,disable,2,Coat,35.0,36,keyboard shortcut,1,hotkey_only,3,1.3119999999999998,0
2158,2,11,58,718,disable,2,Sweater,143.0,144,keyboard shortcut,1,hotkey_only,3,0.953,0
2159,2,11,59,719,disable,2,Camel,11.0,12,keyboard shortcut,1,hotkey_menu_opened,2,3.4530000000000003,0
2160,3,0,0,0,traditional,0,Sweater,0.0,72,menu,0,menu_only,0,21.31,0
2161,3,0,1,1,traditional,0,Garlic,0.0,36,menu,0,menu_only,0,4.05,0
2162,3,0,2,2,traditional,0,Frog,0.0,24,menu,0,menu_only,0,3.94,0
2163,3,0,3,3,traditional,0,Clock,0.0,144,menu,0,menu_only,0,3.815,0
2164,3,0,4,4,traditional,0,Garlic,1.0,36,menu,0,menu_only,0,3.9560000000000004,0
2165,3,0,5,5,traditional,0,Frog,1.0,24,menu,0,menu_only,0,2.642,0
2166,3,0,6,6,traditional,0,Clock,1.0,144,menu,0,menu_only,0,2.016,0
2167,3,0,7,7,traditional,0,Dolphin,0.0,48,menu,0,menu_only,0,3.69,0
2168,3,0,8,8,traditional,0,Mouse,0.0,24,menu,0,menu_only,0,2.9389999999999996,0
2169,3,0,9,9,traditional,0,Clock,2.0,144,menu,0,menu_only,0,2.423,0
2170,3,0,10,10,traditional,0,Dolphin,1.0,48,menu,0,menu_only,0,6.895,0
2171,3,0,11,11,traditional,0,Coat,0.0,24,menu,0,menu_only,0,3.815,0
2172,3,0,12,12,traditional,0,Clock,3.0,144,menu,0,menu_only,0,2.188,0
2173,3,0,13,13,traditional,0,Dolphin,2.0,48,menu,0,menu_only,0,2.533,0
2174,3,0,14,14,traditional,0,Coat,1.0,24,menu,0,menu_only,0,2.127,0
2175,3,0,15,15,traditional,0,Clock,4.0,144,menu,0,menu_only,0,1.923,0
2176,3,0,16,16,traditional,0,Dolphin,3.0,48,menu,0,menu_only,0,3.049,0
2177,3,0,17,17,traditional,0,Cards,0.0,36,menu,0,menu_only,0,5.534,0
2178,3,0,18,18,traditional,0,Camel,0.0,144,menu,0,menu_only,0,2.267,0
2179,3,0,19,19,traditional,0,Sweater,1.0,72,menu,0,menu_only,0,5.6129999999999995,0
2180,3,0,20,20,traditional,0,Clock,5.0,144,menu,0,menu_only,0,5.769,0
2181,3,0,21,21,traditional,0,Camel,1.0,144,menu,0,menu_only,0,1.97,0
2182,3,0,22,22,traditional,0,Pencil,0.0,48,menu,0,menu_only,0,3.611,0
2183,3,0,23,23,traditional,0,Sweater,2.0,72,menu,0,menu_only,0,3.08,0
2184,3,0,24,24,traditional,0,Camel,2.0,144,menu,0,menu_only,0,1.939,0
2185,3,0,25,25,traditional,0,Pencil,1.0,48,menu,0,menu_only,0,3.002,0
2186,3,0,26,26,traditional,0,Banana,0.0,24,menu,0,menu_only,0,1.861,0
2187,3,0,27,27,traditional,0,Camel,3.0,144,menu,0,menu_only,0,2.2359999999999998,0
2188,3,0,28,28,traditional,0,Pencil,2.0,48,menu,0,menu_only,0,3.487,0
2189,3,0,29,29,traditional,0,Banana,1.0,24,menu,0,menu_only,0,1.814,0
2190,3,0,30,30,traditional,0,Camel,4.0,144,menu,0,menu_only,0,4.988,0
2191,3,0,31,31,traditional,0,Pencil,3.0,48,menu,0,menu_only,0,3.1430000000000002,0
2192,3,0,32,32,traditional,0,Cards,1.0,36,menu,0,menu_only,0,2.673,0
2193,3,0,33,33,traditional,0,Sweater,3.0,72,menu,0,menu_only,0,2.267,0
2194,3,0,34,34,traditional,0,Clock,6.0,144,menu,0,menu_only,0,1.891,0
2195,3,0,35,35,traditional,0,Sweater,4.0,72,menu,0,menu_only,0,2.001,0
2196,3,0,36,36,traditional,0,Camel,5.0,144,menu,0,menu_only,0,1.985,0
2197,3,0,37,37,traditional,0,Strawberry,0.0,72,menu,0,menu_only,0,2.986,0
2198,3,0,38,38,traditional,0,Camel,6.0,144,menu,0,menu_only,0,1.845,0
2199,3,0,39,39,traditional,0,Camel,7.0,144,menu,0,menu_only,0,3.5180000000000002,0
2200,3,0,40,40,traditional,0,Strawberry,1.0,72,menu,0,menu_only,0,4.721,0
2201,3,0,41,41,traditional,0,Cards,2.0,36,menu,0,menu_only,0,2.517,0
2202,3,0,42,42,traditional,0,Camel,8.0,144,menu,0,menu_only,0,2.501,0
2203,3,0,43,43,traditional,0,Strawberry,2.0,72,menu,0,menu_only,0,1.83,0
2204,3,0,44,44,traditional,0,Sweater,5.0,72,menu,0,menu_only,0,2.095,0
2205,3,0,45,45,traditional,0,Mouse,1.0,24,menu,0,menu_only,0,2.736,0
2206,3,0,46,46,traditional,0,Strawberry,3.0,72,menu,0,menu_only,0,2.377,0
2207,3,0,47,47,traditional,0,Camel,9.0,144,menu,0,menu_only,0,1.517,0
2208,3,0,48,48,traditional,0,Clock,7.0,144,menu,0,menu_only,0,1.517,0
2209,3,0,49,49,traditional,0,Strawberry,4.0,72,menu,0,menu_only,0,2.142,0
2210,3,0,50,50,traditional,0,Strawberry,5.0,72,menu,0,menu_only,0,4.784,0
2211,3,0,51,51,traditional,0,Clock,8.0,144,menu,0,menu_only,0,2.767,0
2212,3,0,52,52,traditional,0,Camel,10.0,144,menu,0,menu_only,0,1.673,0
2213,3,0,53,53,traditional,0,Clock,9.0,144,menu,0,menu_only,0,1.986,0
2214,3,0,54,54,traditional,0,Garlic,2.0,36,menu,0,menu_only,0,3.8310000000000004,0
2215,3,0,55,55,traditional,0,Clock,10.0,144,menu,0,menu_only,0,1.892,0
2216,3,0,56,56,traditional,0,Corn,0.0,12,menu,0,menu_only,0,4.143,0
2217,3,0,57,57,traditional,0,Karate,0.0,12,menu,0,menu_only,0,3.8930000000000002,0
2218,3,0,58,58,traditional,0,Camel,11.0,144,menu,0,menu_only,0,1.735,0
2219,3,0,59,59,traditional,0,Clock,11.0,144,menu,0,menu_only,0,1.814,0
2220,3,1,0,60,traditional,0,Frog,2.0,24,menu,0,menu_only,0,7.129,0
2221,3,1,1,61,traditional,0,Sweater,6.0,72,menu,0,menu_only,0,2.11,0
2222,3,1,2,62,traditional,0,Garlic,3.0,36,menu,0,menu_only,0,2.188,0
2223,3,1,3,63,traditional,0,Frog,3.0,24,menu,0,menu_only,0,2.6260000000000003,0
2224,3,1,4,64,traditional,0,Clock,12.0,144,menu,0,menu_only,0,1.517,0
2225,3,1,5,65,traditional,0,Garlic,4.0,36,menu,0,menu_only,0,3.111,0
2226,3,1,6,66,traditional,0,Sweater,7.0,72,menu,0,menu_only,0,2.9539999999999997,0
2227,3,1,7,67,traditional,0,Clock,13.0,144,menu,0,menu_only,0,1.611,0
2228,3,1,8,68,traditional,0,Garlic,5.0,36,menu,0,menu_only,0,2.47,0
2229,3,1,9,69,traditional,0,Clock,14.0,144,menu,0,menu_only,0,1.439,0
2230,3,1,10,70,traditional,0,Clock,15.0,144,menu,0,menu_only,0,4.534,0
2231,3,1,11,71,traditional,0,Dolphin,4.0,48,menu,0,menu_only,0,2.4859999999999998,0
2232,3,1,12,72,traditional,0,Camel,12.0,144,menu,0,menu_only,0,5.347999999999999,1
2233,3,1,13,73,traditional,0,Clock,16.0,144,menu,0,menu_only,0,1.704,0
2234,3,1,14,74,traditional,0,Dolphin,5.0,48,menu,0,menu_only,0,2.142,0
2235,3,1,15,75,traditional,0,Coat,2.0,24,menu,0,menu_only,0,2.174,0
2236,3,1,16,76,traditional,0,Clock,17.0,144,menu,0,menu_only,0,1.579,0
2237,3,1,17,77,traditional,0,Dolphin,6.0,48,menu,0,menu_only,0,1.986,0
2238,3,1,18,78,traditional,0,Coat,3.0,24,menu,0,menu_only,0,3.378,0
2239,3,1,19,79,traditional,0,Camel,13.0,144,menu,0,menu_only,0,1.626,0
2240,3,1,20,80,traditional,0,Dolphin,7.0,48,menu,0,menu_only,0,4.7219999999999995,0
2241,3,1,21,81,traditional,0,Pencil,4.0,48,menu,0,menu_only,0,3.486,0
2242,3,1,22,82,traditional,0,Camel,14.0,144,menu,0,menu_only,0,1.9069999999999998,0
2243,3,1,23,83,traditional,0,Pencil,5.0,48,menu,0,menu_only,0,3.127,0
2244,3,1,24,84,traditional,0,Clock,18.0,144,menu,0,menu_only,0,2.502,0
2245,3,1,25,85,traditional,0,Camel,15.0,144,menu,0,menu_only,0,1.58,0
2246,3,1,26,86,traditional,0,Pencil,6.0,48,menu,0,menu_only,0,2.345,0
2247,3,1,27,87,traditional,0,Camel,16.0,144,menu,0,menu_only,0,2.94,0
2248,3,1,28,88,traditional,0,Camel,17.0,144,menu,0,menu_only,0,1.673,0
2249,3,1,29,89,traditional,0,Pencil,7.0,48,menu,0,menu_only,0,4.19,0
2250,3,1,30,90,traditional,0,Banana,2.0,24,menu,0,menu_only,0,5.082,0
2251,3,1,31,91,traditional,0,Camel,18.0,144,menu,0,menu_only,0,1.9069999999999998,0
2252,3,1,32,92,traditional,0,Strawberry,6.0,72,menu,0,menu_only,0,1.751,0
2253,3,1,33,93,traditional,0,Banana,3.0,24,menu,0,menu_only,0,1.689,0
2254,3,1,34,94,traditional,0,Strawberry,7.0,72,menu,0,menu_only,0,1.641,0
2255,3,1,35,95,traditional,0,Clock,19.0,144,menu,0,menu_only,0,1.767,0
2256,3,1,36,96,traditional,0,Strawberry,8.0,72,menu,0,menu_only,0,2.252,0
2257,3,1,37,97,traditional,0,Cards,3.0,36,menu,0,menu_only,0,3.174,0
2258,3,1,38,98,traditional,0,Strawberry,9.0,72,menu,0,menu_only,0,1.986,0
2259,3,1,39,99,traditional,0,Mouse,2.0,24,menu,0,menu_only,0,4.768,0
2260,3,1,40,100,traditional,0,Camel,19.0,144,menu,0,menu_only,0,5.316,0
2261,3,1,41,101,traditional,0,Strawberry,10.0,72,menu,0,menu_only,0,2.392,0
2262,3,1,42,102,traditional,0,Corn,1.0,12,menu,0,menu_only,0,2.549,0
2263,3,1,43,103,traditional,0,Clock,20.0,144,menu,0,menu_only,0,1.501,0
2264,3,1,44,104,traditional,0,Strawberry,11.0,72,menu,0,menu_only,0,1.751,0
2265,3,1,45,105,traditional,0,Cards,4.0,36,menu,0,menu_only,0,2.314,0
2266,3,1,46,106,traditional,0,Karate,1.0,12,menu,0,menu_only,0,2.892,0
2267,3,1,47,107,traditional,0,Camel,20.0,144,menu,0,menu_only,0,1.6569999999999998,0
2268,3,1,48,108,traditional,0,Cards,5.0,36,menu,0,menu_only,0,2.142,0
2269,3,1,49,109,traditional,0,Mouse,3.0,24,menu,0,menu_only,0,3.4389999999999996,0
2270,3,1,50,110,traditional,0,Clock,21.0,144,menu,0,menu_only,0,5.8320000000000025,0
2271,3,1,51,111,traditional,0,Camel,21.0,144,menu,0,menu_only,0,2.032,0
2272,3,1,52,112,traditional,0,Clock,22.0,144,menu,0,menu_only,0,1.626,0
2273,3,1,53,113,traditional,0,Sweater,8.0,72,menu,0,menu_only,0,2.862,0
2274,3,1,54,114,traditional,0,Camel,22.0,144,menu,0,menu_only,0,1.564,0
2275,3,1,55,115,traditional,0,Sweater,9.0,72,menu,0,menu_only,0,3.675,0
2276,3,1,56,116,traditional,0,Sweater,10.0,72,menu,0,menu_only,0,2.1109999999999998,0
2277,3,1,57,117,traditional,0,Sweater,11.0,72,menu,0,menu_only,0,2.204,0
2278,3,1,58,118,traditional,0,Camel,23.0,144,menu,0,menu_only,0,1.704,0
2279,3,1,59,119,traditional,0,Clock,23.0,144,menu,0,menu_only,0,1.485,0
2280,3,2,0,120,traditional,0,Garlic,6.0,36,menu,0,menu_only,0,5.144,0
2281,3,2,1,121,traditional,0,Mouse,4.0,24,menu,0,menu_only,0,2.752,0
2282,3,2,2,122,traditional,0,Sweater,12.0,72,menu,0,menu_only,0,2.611,0
2283,3,2,3,123,traditional,0,Garlic,7.0,36,menu,0,menu_only,0,2.033,0
2284,3,2,4,124,traditional,0,Frog,4.0,24,menu,0,menu_only,0,3.503,0
2285,3,2,5,125,traditional,0,Sweater,13.0,72,menu,0,menu_only,0,2.424,0
2286,3,2,6,126,traditional,0,Garlic,8.0,36,menu,0,menu_only,0,2.705,0
2287,3,2,7,127,traditional,0,Frog,5.0,24,menu,0,menu_only,0,3.909,0
2288,3,2,8,128,traditional,0,Clock,24.0,144,menu,0,menu_only,0,2.298,0
2289,3,2,9,129,traditional,0,Camel,24.0,144,menu,0,menu_only,0,1.986,0
2290,3,2,10,130,traditional,0,Pencil,8.0,48,menu,0,menu_only,0,5.16,0
2291,3,2,11,131,traditional,0,Clock,25.0,144,menu,0,menu_only,0,1.486,0
2292,3,2,12,132,traditional,0,Dolphin,8.0,48,menu,0,menu_only,0,2.83,0
2293,3,2,13,133,traditional,0,Camel,25.0,144,menu,0,menu_only,0,1.5630000000000002,0
2294,3,2,14,134,traditional,0,Clock,26.0,144,menu,0,menu_only,0,1.86,0
2295,3,2,15,135,traditional,0,Dolphin,9.0,48,menu,0,menu_only,0,1.814,0
2296,3,2,16,136,traditional,0,Coat,4.0,24,menu,0,menu_only,0,2.83,0
2297,3,2,17,137,traditional,0,Clock,27.0,144,menu,0,menu_only,0,1.83,0
2298,3,2,18,138,traditional,0,Dolphin,10.0,48,menu,0,menu_only,0,1.939,0
2299,3,2,19,139,traditional,0,Coat,5.0,24,menu,0,menu_only,0,2.033,0
2300,3,2,20,140,traditional,0,Clock,28.0,144,menu,0,menu_only,0,3.596,0
2301,3,2,21,141,traditional,0,Dolphin,11.0,48,menu,0,menu_only,0,1.8769999999999998,0
2302,3,2,22,142,traditional,0,Strawberry,12.0,72,menu,0,menu_only,0,1.5630000000000002,0
2303,3,2,23,143,traditional,0,Camel,26.0,144,menu,0,menu_only,0,1.454,0
2304,3,2,24,144,traditional,0,Sweater,14.0,72,menu,0,menu_only,0,2.736,0
2305,3,2,25,145,traditional,0,Clock,29.0,144,menu,0,menu_only,0,1.814,0
2306,3,2,26,146,traditional,0,Camel,27.0,144,menu,0,menu_only,0,1.5630000000000002,0
2307,3,2,27,147,traditional,0,Pencil,9.0,48,menu,0,menu_only,0,2.048,0
2308,3,2,28,148,traditional,0,Banana,4.0,24,menu,0,menu_only,0,1.798,0
2309,3,2,29,149,traditional,0,Camel,28.0,144,menu,0,menu_only,0,1.47,0
2310,3,2,30,150,traditional,0,Pencil,10.0,48,menu,0,menu_only,0,4.268,0
2311,3,2,31,151,traditional,0,Banana,5.0,24,menu,0,menu_only,0,2.877,0
2312,3,2,32,152,traditional,0,Camel,29.0,144,menu,0,menu_only,0,1.673,0
2313,3,2,33,153,traditional,0,Pencil,11.0,48,menu,0,menu_only,0,2.377,0
2314,3,2,34,154,traditional,0,Camel,30.0,144,menu,0,menu_only,0,1.548,0
2315,3,2,35,155,traditional,0,Camel,31.0,144,menu,0,menu_only,0,1.6880000000000002,0
2316,3,2,36,156,traditional,0,Clock,30.0,144,menu,0,menu_only,0,1.5319999999999998,0
2317,3,2,37,157,traditional,0,Cards,6.0,36,menu,0,menu_only,0,1.6880000000000002,0
2318,3,2,38,158,traditional,0,Sweater,15.0,72,menu,0,menu_only,0,2.345,0
2319,3,2,39,159,traditional,0,Camel,32.0,144,menu,0,menu_only,0,2.861,0
2320,3,2,40,160,traditional,0,Strawberry,13.0,72,menu,0,menu_only,0,4.69,0
2321,3,2,41,161,traditional,0,Strawberry,14.0,72,menu,0,menu_only,0,5.4270000000000005,1
2322,3,2,42,162,traditional,0,Strawberry,15.0,72,menu,0,menu_only,0,1.72,0
2323,3,2,43,163,traditional,0,Clock,31.0,144,menu,0,menu_only,0,2.471,0
2324,3,2,44,164,traditional,0,Camel,33.0,144,menu,0,menu_only,0,1.626,0
2325,3,2,45,165,traditional,0,Strawberry,16.0,72,menu,0,menu_only,0,2.048,0
2326,3,2,46,166,traditional,0,Cards,7.0,36,menu,0,menu_only,0,3.19,0
2327,3,2,47,167,traditional,0,Cards,8.0,36,menu,0,menu_only,0,1.845,0
2328,3,2,48,168,traditional,0,Strawberry,17.0,72,menu,0,menu_only,0,1.845,0
2329,3,2,49,169,traditional,0,Sweater,16.0,72,menu,0,menu_only,0,1.876,0
2330,3,2,50,170,traditional,0,Mouse,5.0,24,menu,0,menu_only,0,16.934,1
2331,3,2,51,171,traditional,0,Clock,32.0,144,menu,0,menu_only,0,1.86,0
2332,3,2,52,172,traditional,0,Camel,34.0,144,menu,0,menu_only,0,1.954,0
2333,3,2,53,173,traditional,0,Corn,2.0,12,menu,0,menu_only,0,2.6260000000000003,0
2334,3,2,54,174,traditional,0,Clock,33.0,144,menu,0,menu_only,0,1.579,0
2335,3,2,55,175,traditional,0,Clock,34.0,144,menu,0,menu_only,0,2.517,0
2336,3,2,56,176,traditional,0,Clock,35.0,144,menu,0,menu_only,0,2.267,0
2337,3,2,57,177,traditional,0,Sweater,17.0,72,menu,0,menu_only,0,1.673,0
2338,3,2,58,178,traditional,0,Karate,2.0,12,menu,0,menu_only,0,1.876,0
2339,3,2,59,179,traditional,0,Camel,35.0,144,menu,0,menu_only,0,1.892,0
2340,3,3,0,180,traditional,0,Sweater,18.0,72,menu,0,menu_only,0,31.3,0
2341,3,3,1,181,traditional,0,Garlic,9.0,36,menu,0,menu_only,0,2.36,0
2342,3,3,2,182,traditional,0,Mouse,6.0,24,menu,0,menu_only,0,2.783,0
2343,3,3,3,183,traditional,0,Sweater,19.0,72,menu,0,menu_only,0,1.876,0
2344,3,3,4,184,traditional,0,Garlic,10.0,36,menu,0,menu_only,0,1.704,0
2345,3,3,5,185,traditional,0,Frog,6.0,24,menu,0,menu_only,0,2.283,0
2346,3,3,6,186,traditional,0,Sweater,20.0,72,menu,0,menu_only,0,2.017,0
2347,3,3,7,187,traditional,0,Garlic,11.0,36,menu,0,menu_only,0,2.033,0
2348,3,3,8,188,traditional,0,Frog,7.0,24,menu,0,menu_only,0,2.36,0
2349,3,3,9,189,traditional,0,Clock,36.0,144,menu,0,menu_only,0,1.8130000000000002,0
2350,3,3,10,190,traditional,0,Camel,36.0,144,menu,0,menu_only,0,3.627,0
2351,3,3,11,191,traditional,0,Karate,3.0,12,menu,0,menu_only,0,1.876,0
2352,3,3,12,192,traditional,0,Clock,37.0,144,menu,0,menu_only,0,2.501,0
2353,3,3,13,193,traditional,0,Dolphin,12.0,48,menu,0,menu_only,0,2.142,0
2354,3,3,14,194,traditional,0,Dolphin,13.0,48,menu,0,menu_only,0,2.142,0
2355,3,3,15,195,traditional,0,Clock,38.0,144,menu,0,menu_only,0,1.423,0
2356,3,3,16,196,traditional,0,Dolphin,14.0,48,menu,0,menu_only,0,2.6430000000000002,0
2357,3,3,17,197,traditional,0,Banana,6.0,24,menu,0,menu_only,0,1.6569999999999998,0
2358,3,3,18,198,traditional,0,Clock,39.0,144,menu,0,menu_only,0,1.454,0
2359,3,3,19,199,traditional,0,Dolphin,15.0,48,menu,0,menu_only,0,2.017,0
2360,3,3,20,200,traditional,0,Coat,6.0,24,menu,0,menu_only,0,4.565,0
2361,3,3,21,201,traditional,0,Clock,40.0,144,menu,0,menu_only,0,1.454,0
2362,3,3,22,202,traditional,0,Camel,37.0,144,menu,0,menu_only,0,1.485,0
2363,3,3,23,203,traditional,0,Coat,7.0,24,menu,0,menu_only,0,2.392,0
2364,3,3,24,204,traditional,0,Camel,38.0,144,menu,0,menu_only,0,3.627,0
2365,3,3,25,205,traditional,0,Camel,39.0,144,menu,0,menu_only,0,1.892,0
2366,3,3,26,206,traditional,0,Camel,40.0,144,menu,0,menu_only,0,1.485,0
2367,3,3,27,207,traditional,0,Camel,41.0,144,menu,0,menu_only,0,1.4380000000000002,0
2368,3,3,28,208,traditional,0,Pencil,12.0,48,menu,0,menu_only,0,2.392,0
2369,3,3,29,209,traditional,0,Pencil,13.0,48,menu,0,menu_only,0,1.72,0
2370,3,3,30,210,traditional,0,Camel,42.0,144,menu,0,menu_only,0,3.628,0
2371,3,3,31,211,traditional,0,Pencil,14.0,48,menu,0,menu_only,0,2.5639999999999996,0
2372,3,3,32,212,traditional,0,Banana,7.0,24,menu,0,menu_only,0,2.126,0
2373,3,3,33,213,traditional,0,Camel,43.0,144,menu,0,menu_only,0,1.344,0
2374,3,3,34,214,traditional,0,Pencil,15.0,48,menu,0,menu_only,0,2.986,0
2375,3,3,35,215,traditional,0,Camel,44.0,144,menu,0,menu_only,0,1.423,0
2376,3,3,36,216,traditional,0,Camel,45.0,144,menu,0,menu_only,0,1.704,0
2377,3,3,37,217,traditional,0,Corn,3.0,12,menu,0,menu_only,0,2.657,0
2378,3,3,38,218,traditional,0,Cards,9.0,36,menu,0,menu_only,0,1.892,0
2379,3,3,39,219,traditional,0,Cards,10.0,36,menu,0,menu_only,0,1.47,0
2380,3,3,40,220,traditional,0,Strawberry,18.0,72,menu,0,menu_only,0,5.127999999999999,0
2381,3,3,41,221,traditional,0,Strawberry,19.0,72,menu,0,menu_only,0,1.9069999999999998,0
2382,3,3,42,222,traditional,0,Clock,41.0,144,menu,0,menu_only,0,1.5630000000000002,0
2383,3,3,43,223,traditional,0,Strawberry,20.0,72,menu,0,menu_only,0,1.672,0
2384,3,3,44,224,traditional,0,Cards,11.0,36,menu,0,menu_only,0,1.72,0
2385,3,3,45,225,traditional,0,Sweater,21.0,72,menu,0,menu_only,0,2.439,0
2386,3,3,46,226,traditional,0,Strawberry,21.0,72,menu,0,menu_only,0,2.408,0
2387,3,3,47,227,traditional,0,Clock,42.0,144,menu,0,menu_only,0,1.7819999999999998,0
2388,3,3,48,228,traditional,0,Camel,46.0,144,menu,0,menu_only,0,1.423,0
2389,3,3,49,229,traditional,0,Strawberry,22.0,72,menu,0,menu_only,0,3.017,0
2390,3,3,50,230,traditional,0,Clock,43.0,144,menu,0,menu_only,0,3.362,0
2391,3,3,51,231,traditional,0,Clock,44.0,144,menu,0,menu_only,0,1.47,0
2392,3,3,52,232,traditional,0,Strawberry,23.0,72,menu,0,menu_only,0,1.735,0
2393,3,3,53,233,traditional,0,Clock,45.0,144,menu,0,menu_only,0,1.36,0
2394,3,3,54,234,traditional,0,Mouse,7.0,24,menu,0,menu_only,0,3.7680000000000002,0
2395,3,3,55,235,traditional,0,Clock,46.0,144,menu,0,menu_only,0,1.751,0
2396,3,3,56,236,traditional,0,Sweater,22.0,72,menu,0,menu_only,0,2.267,0
2397,3,3,57,237,traditional,0,Clock,47.0,144,menu,0,menu_only,0,1.672,0
2398,3,3,58,238,traditional,0,Sweater,23.0,72,menu,0,menu_only,0,2.173,0
2399,3,3,59,239,traditional,0,Camel,47.0,144,menu,0,menu_only,0,1.5630000000000002,0
2400,3,4,0,240,traditional,0,Mouse,8.0,24,menu,0,menu_only,0,4.4239999999999995,0
2401,3,4,1,241,traditional,0,Sweater,24.0,72,menu,0,menu_only,0,2.001,0
2402,3,4,2,242,traditional,0,Garlic,12.0,36,menu,0,menu_only,0,2.142,0
2403,3,4,3,243,traditional,0,Mouse,9.0,24,menu,0,menu_only,0,3.424,0
2404,3,4,4,244,traditional,0,Sweater,25.0,72,menu,0,menu_only,0,2.033,0
2405,3,4,5,245,traditional,0,Garlic,13.0,36,menu,0,menu_only,0,1.986,0
2406,3,4,6,246,traditional,0,Clock,48.0,144,menu,0,menu_only,0,2.565,0
2407,3,4,7,247,traditional,0,Sweater,26.0,72,menu,0,menu_only,0,2.705,0
2408,3,4,8,248,traditional,0,Garlic,14.0,36,menu,0,menu_only,0,1.611,0
2409,3,4,9,249,traditional,0,Frog,8.0,24,menu,0,menu_only,0,2.2359999999999998,0
2410,3,4,10,250,traditional,0,Sweater,27.0,72,menu,0,menu_only,0,3.846,0
2411,3,4,11,251,traditional,0,Clock,49.0,144,menu,0,menu_only,0,2.595,0
2412,3,4,12,252,traditional,0,Frog,9.0,24,menu,0,menu_only,0,1.923,0
2413,3,4,13,253,traditional,0,Clock,50.0,144,menu,0,menu_only,0,1.9380000000000002,0
2414,3,4,14,254,traditional,0,Clock,51.0,144,menu,0,menu_only,0,1.829,0
2415,3,4,15,255,traditional,0,Clock,52.0,144,menu,0,menu_only,0,1.751,0
2416,3,4,16,256,traditional,0,Clock,53.0,144,menu,0,menu_only,0,2.251,0
2417,3,4,17,257,traditional,0,Dolphin,16.0,48,menu,0,menu_only,0,2.205,0
2418,3,4,18,258,traditional,0,Clock,54.0,144,menu,0,menu_only,0,2.189,0
2419,3,4,19,259,traditional,0,Clock,55.0,144,menu,0,menu_only,0,1.392,0
2420,3,4,20,260,traditional,0,Dolphin,17.0,48,menu,0,menu_only,0,6.223,0
2421,3,4,21,261,traditional,0,Cards,12.0,36,menu,0,menu_only,0,2.4859999999999998,0
2422,3,4,22,262,traditional,0,Clock,56.0,144,menu,0,menu_only,0,2.329,0
2423,3,4,23,263,traditional,0,Dolphin,18.0,48,menu,0,menu_only,0,2.1109999999999998,0
2424,3,4,24,264,traditional,0,Coat,8.0,24,menu,0,menu_only,0,1.876,0
2425,3,4,25,265,traditional,0,Clock,57.0,144,menu,0,menu_only,0,1.83,0
2426,3,4,26,266,traditional,0,Sweater,28.0,72,menu,0,menu_only,0,1.766,0
2427,3,4,27,267,traditional,0,Camel,48.0,144,menu,0,menu_only,0,1.642,0
2428,3,4,28,268,traditional,0,Camel,49.0,144,menu,0,menu_only,0,1.3130000000000002,0
2429,3,4,29,269,traditional,0,Sweater,29.0,72,menu,0,menu_only,0,1.844,0
2430,3,4,30,270,traditional,0,Cards,13.0,36,menu,0,menu_only,0,5.426,0
2431,3,4,31,271,traditional,0,Camel,50.0,144,menu,0,menu_only,0,1.423,0
2432,3,4,32,272,traditional,0,Pencil,16.0,48,menu,0,menu_only,0,2.001,0
2433,3,4,33,273,traditional,0,Camel,51.0,144,menu,0,menu_only,0,1.485,0
2434,3,4,34,274,traditional,0,Camel,52.0,144,menu,0,menu_only,0,1.298,0
2435,3,4,35,275,traditional,0,Pencil,17.0,48,menu,0,menu_only,0,2.095,0
2436,3,4,36,276,traditional,0,Banana,8.0,24,menu,0,menu_only,0,2.126,0
2437,3,4,37,277,traditional,0,Camel,53.0,144,menu,0,menu_only,0,1.5330000000000001,0
